id,tipo_contenido,duración (días)
3523,video,16
3525,audio,76
3529,spam,79
3531,video,37
3534,video,37
3535,video,44
3537,video,43
3538,audio,48
3540,video,57
3541,video,71
3543,spam,87
3545,spam,52
3551,video,3
3552,audio,25
3553,video,45
3554,video,14
3555,spam,19
3557,audio,81
3562,video,88
3565,spam,69
3566,audio,38
3567,video,39
3570,video,58
3571,imagenes,10
3573,video,30
3575,video,70
3576,spam,7
3578,video,15
3581,imagenes,31
3584,video,45
3586,imagenes,36
3587,spam,70
3588,imagenes,58
3589,spam,9
3592,spam,61
3594,audio,1
3595,imagenes,3
3596,video,23
3597,video,87
3601,imagenes,32
3606,imagenes,24
3608,imagenes,21
3609,imagenes,58
3612,spam,24
3613,audio,81
3615,video,25
3617,video,65
3619,imagenes,31
3621,audio,50
3622,video,13
3626,imagenes,85
3628,imagenes,50
3629,spam,67
3631,video,18
3632,spam,62
3633,audio,25
3634,spam,56
3637,imagenes,24
3638,imagenes,26
3639,imagenes,8
3642,video,25
3645,imagenes,89
3646,spam,14
3647,imagenes,37
3648,spam,47
3654,audio,49
3655,spam,32
3657,spam,39
3660,audio,49
3662,audio,16
3663,spam,48
3669,audio,59
3672,spam,42
3673,spam,7
3674,audio,46
3677,audio,36
3678,spam,38
3681,spam,72
3682,spam,23
3685,imagenes,74
3687,imagenes,3
3688,video,82
3692,video,40
3695,audio,43
3696,audio,62
3698,audio,9
3699,spam,40
3700,imagenes,13
3701,video,12
3702,spam,74
3704,imagenes,86
3705,audio,42
3706,audio,85
3709,spam,22
3714,imagenes,48
3715,imagenes,46
3720,spam,45
3721,spam,41
3722,spam,56
3723,imagenes,80
3726,spam,49
3729,spam,3
3730,audio,25
3733,audio,28
3735,imagenes,53
3736,imagenes,86
3739,spam,85
3742,video,48
3743,imagenes,80
3744,imagenes,50
3746,video,43
3747,imagenes,45
3748,spam,21
3749,spam,52
3750,audio,31
3751,imagenes,81
3753,imagenes,37
3755,spam,84
3756,audio,73
3757,video,46
3760,video,60
3763,imagenes,32
3766,audio,21
3767,audio,72
3769,spam,29
3770,imagenes,5
3771,video,49
3774,video,30
3775,video,30
3776,video,29
3777,spam,27
3778,video,62
3779,audio,62
3780,spam,33
3781,audio,81
3783,audio,23
3786,imagenes,44
3792,video,18
3793,video,33
3794,video,40
3798,spam,55
3805,audio,88
3808,audio,81
3809,spam,63
3811,video,53
3812,video,32
3814,imagenes,11
3817,audio,36
3820,spam,14
3822,imagenes,69
3833,imagenes,58
3834,audio,82
3839,audio,64
3840,spam,33
3841,audio,8
3843,spam,53
3846,imagenes,8
3848,imagenes,51
3849,video,48
3852,audio,48
3855,audio,36
3856,video,86
3857,spam,1
3859,imagenes,11
3860,spam,55
3863,imagenes,89
3864,imagenes,28
3868,imagenes,70
3870,audio,16
3872,video,71
3873,imagenes,29
3874,video,48
3876,audio,1
3878,spam,80
3881,imagenes,79
3882,video,73
3885,spam,1
3887,audio,75
3888,spam,88
3890,video,35
3892,spam,73
3893,audio,64
3895,audio,85
3896,imagenes,79
3897,imagenes,21
3898,imagenes,40
3899,audio,67
3900,video,86
3902,spam,83
3903,spam,89
3904,imagenes,16
3907,audio,47
3908,audio,9
3909,video,47
3910,spam,75
3911,spam,11
3915,imagenes,38
3916,imagenes,71
3919,video,14
3920,spam,85
3922,video,18
3924,spam,15
3925,spam,78
3928,imagenes,47
3929,imagenes,80
3930,video,15
3932,video,81
3934,spam,15
3935,spam,80
3936,audio,16
3937,imagenes,76
3938,audio,9
3940,spam,51
3941,audio,27
3942,video,4
3943,audio,60
3944,video,82
3945,video,29
3946,video,5
3947,spam,12
3948,imagenes,2
3949,imagenes,46
3952,audio,9
3953,imagenes,5
3957,video,51
3960,audio,13
3961,audio,69
3962,imagenes,5
3964,imagenes,1
3965,video,8
3967,audio,15
3969,video,71
3970,audio,89
3971,video,79
3972,imagenes,50
3974,video,32
3980,audio,12
3982,spam,38
3984,video,51
3985,video,14
3990,video,56
3992,spam,80
3995,imagenes,68
3997,spam,43
3998,spam,53
3999,audio,33
4000,video,33
4002,video,12
4006,audio,74
4007,imagenes,85
4008,video,70
4009,spam,68
4010,video,86
4018,spam,9
4019,imagenes,26
4020,audio,87
4021,imagenes,13
4022,imagenes,47
4029,imagenes,80
4032,video,78
4033,spam,13
4034,imagenes,31
4037,video,20
4038,audio,45
4039,spam,90
4040,video,44
4041,imagenes,23
4042,video,69
4045,audio,22
4046,spam,32
4051,spam,25
4053,audio,66
4054,imagenes,29
4056,audio,11
4057,imagenes,86
4058,spam,62
4060,audio,44
4064,video,63
4065,video,88
4067,spam,35
4068,video,76
4069,audio,90
4070,spam,69
4071,audio,73
4072,audio,12
4074,imagenes,51
4075,video,75
4078,video,10
4079,imagenes,12
4080,imagenes,13
4082,audio,25
4085,audio,18
4086,imagenes,34
4087,imagenes,72
4089,video,52
4094,video,40
4096,imagenes,35
4097,audio,60
4101,imagenes,66
4102,spam,82
4105,imagenes,11
4106,video,55
4108,audio,44
4109,audio,14
4111,imagenes,11
4114,spam,58
4115,video,18
4117,spam,89
4119,imagenes,18
4123,audio,22
4125,audio,37
4126,imagenes,65
4127,spam,29
4128,spam,18
4131,imagenes,53
4132,audio,41
4133,audio,67
4135,imagenes,88
4136,video,76
4138,imagenes,65
4140,spam,1
4142,audio,76
4146,video,85
4147,audio,55
4149,spam,15
4150,video,42
4153,spam,10
4156,spam,85
4165,spam,12
4167,video,16
4169,audio,37
4171,audio,31
4172,imagenes,23
4174,video,39
4178,audio,50
4179,imagenes,66
4180,spam,8
4184,video,1
4187,spam,22
4189,imagenes,1
4191,video,79
4193,audio,19
4196,video,64
4197,imagenes,8
4200,video,2
4203,audio,15
4205,spam,1
4207,imagenes,50
4211,video,42
4216,audio,47
4218,imagenes,8
4219,audio,2
4221,audio,76
4223,spam,66
4224,spam,83
4225,audio,58
4226,video,57
4227,spam,68
4228,video,52
4229,imagenes,71
4230,spam,55
4233,imagenes,69
4237,video,51
4238,imagenes,61
4239,video,45
4240,audio,86
4241,spam,53
4245,imagenes,75
4251,audio,47
4252,imagenes,69
4253,video,48
4255,video,41
4256,video,9
4257,imagenes,55
4258,spam,66
4259,video,18
4265,spam,81
4266,spam,33
4267,audio,6
4268,video,41
4270,spam,49
4271,audio,84
4272,video,62
4274,video,3
4276,video,79
4277,imagenes,80
4278,imagenes,89
4281,spam,46
4282,video,28
4283,spam,5
4284,imagenes,20
4285,spam,74
4287,video,37
4288,audio,66
4290,audio,2
4294,imagenes,32
4296,imagenes,88
4297,spam,32
4298,imagenes,18
4299,video,51
4300,imagenes,15
4301,imagenes,51
4302,video,24
4303,imagenes,46
4306,audio,2
4308,spam,26
4309,video,65
4311,audio,79
4312,spam,41
4317,imagenes,40
4319,spam,20
4323,spam,66
4331,audio,72
4333,imagenes,76
4335,imagenes,36
4336,imagenes,32
4337,video,57
4338,spam,90
4339,video,89
4342,video,68
4348,audio,45
4349,spam,72
4353,audio,68
4355,imagenes,34
4358,audio,63
4359,imagenes,81
4362,audio,70
4363,audio,22
4367,spam,83
4368,video,70
4370,video,11
4371,video,26
4372,audio,5
4375,video,63
4376,imagenes,70
4377,video,4
4379,spam,38
4380,spam,4
4381,audio,35
4384,imagenes,75
4388,audio,49
4389,spam,67
4390,imagenes,16
4391,spam,36
4396,spam,49
4397,imagenes,50
4398,spam,21
4399,video,39
4400,imagenes,37
4402,video,87
4403,spam,53
4404,video,5
4405,imagenes,81
4409,audio,49
4410,imagenes,12
4414,spam,44
4415,imagenes,1
4416,imagenes,16
4418,audio,9
4419,imagenes,12
4420,audio,6
4421,imagenes,27
4422,spam,88
4423,imagenes,40
4428,spam,7
4429,imagenes,38
4430,video,84
4431,spam,80
4432,spam,74
4434,video,36
4435,imagenes,28
4436,imagenes,26
4437,audio,50
4439,audio,52
4444,audio,35
4447,video,48
4449,video,25
4453,audio,67
4456,spam,18
4457,video,70
4459,spam,51
4466,spam,88
4468,video,31
4471,video,71
4472,audio,75
4478,audio,18
4479,audio,7
4481,video,6
4491,imagenes,49
4492,imagenes,64
4493,spam,22
4495,video,63
4496,audio,48
4498,audio,21
4499,imagenes,69
4500,audio,75
4502,imagenes,27
4504,spam,1
4506,spam,36
4508,spam,59
4509,video,38
4511,audio,66
4512,imagenes,60
4516,imagenes,47
4519,imagenes,40
4522,audio,43
4524,imagenes,43
4525,spam,53
4527,imagenes,80
4530,video,70
4531,video,72
4532,audio,40
4533,spam,57
4534,video,51
4535,imagenes,38
4536,spam,86
4537,imagenes,88
4539,audio,45
4540,video,5
4542,video,70
4543,spam,55
4546,audio,35
4548,spam,37
4551,audio,10
4552,imagenes,18
4558,spam,60
4561,spam,51
4563,spam,72
4565,video,47
4569,spam,29
4573,video,17
4578,spam,43
4580,imagenes,76
4581,imagenes,1
4583,video,47
4584,video,4
4585,spam,41
4587,imagenes,8
4591,imagenes,9
4592,spam,12
4593,spam,36
4594,audio,9
4595,video,73
4597,imagenes,32
4599,video,47
4606,imagenes,35
4607,audio,75
4608,audio,60
4610,imagenes,24
4611,imagenes,38
4612,spam,27
4615,spam,46
4617,spam,45
4621,spam,79
4623,imagenes,62
4624,imagenes,69
4627,audio,16
4629,imagenes,70
4630,imagenes,29
4631,video,29
4633,imagenes,21
4639,video,76
4640,audio,50
4641,imagenes,51
4646,video,2
4650,video,10
4651,imagenes,89
4652,spam,71
4654,audio,68
4655,imagenes,70
4656,video,19
4657,audio,76
4661,imagenes,58
4664,imagenes,10
4665,imagenes,45
4666,video,16
4669,imagenes,33
4670,audio,30
4674,imagenes,61
4676,audio,54
4678,video,82
4679,audio,57
4681,imagenes,35
4682,spam,73
4684,imagenes,54
4685,video,26
4686,audio,76
4687,imagenes,23
4689,audio,40
4690,imagenes,82
4691,spam,28
4695,audio,26
4696,imagenes,84
4697,audio,55
4699,video,62
4700,audio,67
4701,imagenes,47
4702,spam,28
4705,imagenes,82
4711,imagenes,22
4713,imagenes,32
4718,video,60
4719,video,71
4723,video,6
4727,audio,75
4732,spam,54
4735,audio,86
4737,audio,57
4738,video,36
4739,video,64
4744,imagenes,90
4746,spam,6
4748,spam,42
4750,video,2
4751,imagenes,60
4752,video,88
4753,spam,52
4754,spam,65
4755,video,85
4757,imagenes,77
4758,spam,68
4759,audio,70
4760,audio,10
4761,video,27
4762,video,16
4763,imagenes,88
4764,spam,20
4765,imagenes,42
4766,spam,58
4769,spam,37
4770,imagenes,22
4774,audio,55
4775,audio,25
4777,video,9
4778,spam,27
4779,audio,32
4780,imagenes,90
4782,imagenes,62
4783,video,83
4786,audio,38
4787,video,73
4788,audio,68
4792,audio,9
4793,imagenes,56
4794,video,9
4809,spam,67
4810,video,77
4811,audio,48
4813,spam,75
4814,imagenes,72
4815,spam,90
4816,spam,51
4817,audio,72
4818,spam,9
4819,video,90
4822,video,13
4823,spam,4
4824,audio,77
4828,spam,47
4830,imagenes,51
4831,imagenes,38
4833,imagenes,75
4835,video,76
4837,imagenes,28
4838,video,38
4840,imagenes,83
4843,imagenes,67
4845,video,12
4846,audio,25
4849,video,16
4850,audio,5
4853,spam,2
4855,audio,79
4857,audio,20
4858,audio,18
4859,spam,6
4860,spam,23
4862,audio,10
4864,video,47
4866,video,36
4867,imagenes,53
4868,video,69
4871,video,35
4873,video,2
4874,spam,40
4875,audio,41
4876,video,32
4877,spam,55
4879,video,2
4883,video,71
4884,imagenes,34
4885,audio,50
4888,video,70
4889,spam,76
4890,video,41
4891,video,80
4893,audio,48
4894,video,66
4895,imagenes,59
4896,imagenes,7
4900,video,72
4902,video,31
4904,video,37
4906,imagenes,87
4908,audio,4
4909,video,39
4910,imagenes,68
4911,spam,48
4913,spam,64
4918,video,51
4919,spam,3
4920,video,3
4922,video,58
4927,video,41
4928,spam,27
4929,video,13
4931,video,58
4932,video,51
4933,audio,71
4934,spam,9
4935,audio,18
4936,video,49
4937,spam,48
4939,imagenes,49
4941,video,39
4942,spam,21
4943,video,76
4944,spam,51
4945,imagenes,45
4948,spam,76
4950,video,44
4957,video,28
4959,imagenes,2
4960,audio,14
4961,imagenes,34
4962,audio,70
4964,video,35
4966,audio,58
4968,video,31
4970,imagenes,66
4974,video,42
4975,video,27
4976,video,56
4978,imagenes,56
4979,audio,68
4982,spam,17
4983,video,22
4988,spam,74
4990,video,79
4995,video,1
4996,audio,73
4999,imagenes,75
5001,audio,7
5008,spam,40
5010,audio,15
5012,video,49
5020,audio,61
5021,imagenes,43
5024,audio,25
5026,imagenes,31
5027,video,58
5029,audio,26
5031,spam,62
5034,video,47
5035,audio,23
5036,audio,85
5038,imagenes,1
5041,audio,20
5047,audio,72
5048,video,23
5050,imagenes,53
5051,imagenes,76
5052,video,66
5054,video,7
5057,audio,15
5060,audio,13
5064,imagenes,29
5065,imagenes,75
5066,imagenes,24
5070,audio,61
5071,video,86
5079,video,38
5080,video,49
5081,spam,75
5083,spam,66
5085,audio,71
5088,spam,37
5089,video,16
5090,video,20
5091,video,21
5096,audio,49
5097,audio,54
5098,imagenes,63
5101,spam,52
5104,imagenes,22
5106,imagenes,33
5108,imagenes,9
5109,video,22
5110,video,44
5111,imagenes,17
5113,video,26
5117,spam,18
5119,imagenes,23
5120,video,76
5121,imagenes,58
5123,video,67
5128,spam,18
5129,spam,18
5130,spam,88
5131,spam,88
5132,spam,60
5133,audio,12
5136,spam,85
5137,imagenes,81
5141,imagenes,37
5143,imagenes,84
5144,imagenes,32
5148,spam,33
5151,imagenes,49
5154,video,52
5156,imagenes,90
5157,video,8
5160,spam,46
5161,video,34
5163,spam,71
5167,video,47
5168,spam,45
5170,spam,43
5171,video,38
5173,imagenes,86
5174,audio,8
5177,spam,75
5178,video,31
5179,video,18
5182,audio,28
5185,audio,45
5189,video,19
5190,spam,56
5191,video,55
5193,spam,39
5196,imagenes,6
5197,audio,84
5199,imagenes,7
5201,video,82
5202,video,6
5203,audio,39
5204,audio,78
5206,audio,26
5212,audio,45
5213,imagenes,7
5214,video,44
5215,audio,38
5218,imagenes,10
5220,video,63
5223,audio,44
5224,audio,55
5225,imagenes,65
5226,imagenes,86
5228,video,84
5229,imagenes,74
5230,imagenes,21
5232,audio,75
5233,imagenes,38
5234,spam,89
5236,audio,77
5238,imagenes,15
5239,video,74
5240,video,67
5243,audio,1
5244,video,13
5245,video,29
5246,imagenes,5
5247,imagenes,55
5249,audio,80
5252,spam,6
5254,audio,68
5257,imagenes,64
5258,imagenes,89
5263,video,85
5266,imagenes,20
5267,video,13
5268,imagenes,22
5270,video,36
5271,spam,64
5272,audio,43
5275,video,10
5276,spam,88
5282,imagenes,65
5283,imagenes,86
5287,imagenes,55
5294,audio,26
5295,imagenes,30
5296,spam,23
5298,audio,1
5299,spam,13
5300,imagenes,2
5302,video,71
5303,audio,87
5305,video,27
5310,spam,54
5311,imagenes,85
5312,spam,70
5313,video,80
5316,video,73
5320,video,46
5322,spam,4
5324,imagenes,40
5327,audio,77
5331,imagenes,25
5332,video,24
5333,audio,25
5334,spam,43
5336,audio,5
5337,imagenes,20
5340,spam,64
5345,audio,73
5347,spam,11
5348,video,49
5350,video,20
5351,spam,15
5352,imagenes,6
5354,video,13
5356,audio,78
5359,spam,8
5363,imagenes,57
5365,audio,10
5370,audio,44
5373,audio,61
5376,spam,88
5379,imagenes,43
5380,video,32
5381,audio,73
5383,imagenes,47
5384,imagenes,21
5387,video,3
5388,video,17
5389,video,2
5391,audio,54
5392,spam,14
5399,video,74
5400,spam,44
5401,audio,69
5403,spam,46
5405,video,14
5406,imagenes,21
5408,spam,16
5409,imagenes,19
5412,audio,79
5413,imagenes,81
5414,imagenes,25
5416,imagenes,1
5417,audio,66
5418,imagenes,26
5420,imagenes,26
5421,imagenes,44
5422,video,33
5423,video,20
5426,imagenes,41
5429,audio,10
5430,imagenes,12
5431,imagenes,1
5433,video,20
5435,video,11
5436,imagenes,64
5437,audio,52
5438,spam,20
5439,video,71
5442,imagenes,10
5443,audio,19
5445,spam,49
5446,spam,55
5447,audio,36
5450,audio,81
5452,spam,68
5455,spam,31
5456,spam,30
5458,audio,86
5459,spam,32
5460,video,79
5462,video,39
5463,video,65
5464,audio,74
5467,imagenes,18
5468,spam,78
5470,video,10
5471,video,7
5473,imagenes,86
5476,video,19
5477,video,88
5478,spam,19
5479,imagenes,50
5485,spam,83
5488,imagenes,64
5490,imagenes,14
5493,spam,38
5494,spam,54
5496,audio,53
5497,audio,7
5498,spam,48
5499,audio,65
5500,imagenes,9
5508,video,4
5509,spam,86
5511,imagenes,18
5514,video,54
5515,audio,41
5516,spam,63
5521,spam,45
5522,spam,63
5526,spam,1
5528,audio,8
5532,imagenes,12
5533,imagenes,19
5534,audio,13
5536,imagenes,45
5538,audio,54
5539,spam,11
5540,audio,17
5542,audio,45
5544,audio,90
5546,spam,81
5549,audio,55
5550,audio,69
5552,video,82
5554,audio,83
5555,imagenes,32
5557,audio,74
5558,audio,46
5560,audio,75
5562,audio,29
5563,imagenes,33
5566,video,59
5567,imagenes,31
5568,imagenes,20
5571,video,49
5576,video,65
5578,video,30
5579,imagenes,27
5580,imagenes,7
5581,spam,41
5584,video,12
5585,video,30
5586,imagenes,17
5588,audio,22
5592,audio,31
5594,imagenes,66
5596,imagenes,84
5597,audio,40
5598,audio,2
5599,spam,10
5603,video,66
5604,audio,85
5605,spam,13
5609,audio,27
5610,video,62
5614,audio,44
5615,imagenes,17
5619,spam,10
5621,spam,64
5622,video,1
5623,video,42
5624,audio,54
5627,spam,82
5628,video,28
5629,spam,67
5632,video,10
5634,audio,11
5638,spam,76
5640,audio,63
5641,imagenes,64
5643,video,43
5644,audio,4
5650,imagenes,34
5651,spam,22
5653,spam,36
5655,video,89
5656,video,24
5661,imagenes,8
5663,audio,78
5666,audio,14
5668,audio,69
5669,audio,88
5670,imagenes,10
5677,video,10
5679,audio,16
5680,imagenes,1
5681,audio,82
5683,audio,8
5684,video,38
5687,imagenes,58
5688,audio,63
5693,audio,28
5695,video,42
5696,spam,68
5699,spam,32
5700,video,90
5702,imagenes,56
5706,spam,19
5707,imagenes,58
5709,imagenes,18
5710,imagenes,39
5712,spam,66
5713,imagenes,78
5716,imagenes,17
5718,video,53
5719,video,37
5721,spam,60
5722,video,34
5725,spam,16
5726,imagenes,42
5728,imagenes,24
5729,imagenes,69
5730,imagenes,60
5731,imagenes,83
5733,video,10
5734,spam,82
5736,video,4
5737,imagenes,54
5739,spam,7
5740,spam,12
5746,spam,26
5751,video,32
5752,spam,22
5753,audio,9
5755,spam,72
5762,spam,10
5764,spam,80
5768,spam,49
5771,audio,48
5777,video,12
5780,spam,40
5781,video,21
5784,audio,41
5787,audio,77
5789,imagenes,11
5791,spam,29
5793,imagenes,23
5795,spam,8
5798,audio,9
5802,imagenes,14
5803,spam,25
5805,audio,90
5807,spam,13
5808,video,15
5813,audio,59
5814,video,37
5815,audio,32
5818,imagenes,88
5819,audio,18
5820,audio,48
5821,video,70
5822,audio,60
5827,spam,55
5828,imagenes,82
5829,video,81
5832,video,54
5833,imagenes,82
5834,video,34
5836,imagenes,33
5838,imagenes,82
5839,video,72
5842,spam,28
5844,video,40
5845,audio,46
5847,imagenes,41
5850,video,19
5851,video,33
5852,audio,6
5854,audio,78
5856,video,80
5857,video,19
5859,spam,30
5860,audio,22
5861,video,18
5864,spam,49
5865,spam,2
5866,audio,53
5867,audio,65
5871,imagenes,39
5872,spam,84
5873,imagenes,82
5875,spam,5
5878,audio,78
5880,spam,30
5881,imagenes,60
5884,imagenes,41
5887,spam,49
5888,video,12
5890,video,30
5891,spam,68
5895,spam,73
5896,imagenes,82
5897,spam,79
5898,imagenes,70
5899,audio,20
5900,video,76
5902,imagenes,6
5906,imagenes,19
5907,video,12
5909,imagenes,58
5911,video,25
5917,video,30
5918,spam,78
5921,spam,8
5923,spam,11
5925,spam,34
5926,audio,29
5927,audio,64
5928,imagenes,70
5930,audio,46
5932,spam,4
5934,audio,4
5935,video,22
5937,audio,79
5943,imagenes,35
5944,video,84
5946,imagenes,24
5947,audio,47
5949,imagenes,87
5953,audio,28
5954,audio,38
5956,video,5
5960,imagenes,26
5963,imagenes,74
5964,video,70
5968,imagenes,3
5971,audio,8
5972,video,88
5973,video,82
5974,imagenes,81
5976,spam,51
5977,spam,78
5979,audio,54
5980,video,60
5982,spam,40
5984,imagenes,55
5989,imagenes,16
5993,audio,26
5994,video,82
5996,video,57
5998,imagenes,5
5999,audio,20
6000,spam,29
6004,spam,59
6010,spam,6
6012,spam,60
6014,imagenes,66
6015,spam,37
6016,spam,13
6018,audio,58
6023,video,29
6024,audio,41
6025,imagenes,31
6027,video,3
6028,video,24
6030,video,68
6032,spam,29
6033,video,86
6036,spam,9
6039,spam,54
6040,imagenes,8
6041,spam,52
6042,spam,15
6044,spam,20
6045,audio,80
6048,audio,10
6049,imagenes,7
6050,audio,4
6051,spam,73
6053,audio,13
6054,spam,40
6056,spam,39
6057,audio,57
6059,spam,83
6061,imagenes,37
6063,video,49
6064,video,23
6067,audio,73
6073,video,9
6074,imagenes,69
6076,imagenes,78
6078,audio,24
6079,imagenes,6
6082,video,56
6083,audio,67
6084,spam,65
6085,imagenes,88
6091,audio,81
6093,spam,83
6094,audio,57
6099,imagenes,77
6101,audio,58
6102,spam,60
6103,audio,83
6104,spam,90
6105,spam,29
6107,spam,42
6108,audio,43
6110,audio,43
6114,audio,65
6115,spam,18
6116,audio,57
6117,audio,64
6120,video,31
6122,video,57
6123,spam,49
6124,audio,67
6127,audio,13
6128,spam,43
6134,video,42
6136,spam,18
6138,video,25
6140,audio,74
6144,video,10
6146,audio,22
6148,video,28
6149,audio,57
6150,spam,68
6155,video,76
6156,spam,20
6161,imagenes,27
6162,imagenes,21
6163,imagenes,68
6165,imagenes,1
6166,video,34
6168,audio,55
6169,spam,33
6172,audio,33
6174,imagenes,89
6175,video,11
6176,spam,84
6179,audio,2
6181,audio,88
6184,imagenes,79
6185,imagenes,79
6186,imagenes,90
6188,video,41
6189,spam,72
6192,audio,62
6194,spam,26
6196,audio,88
6197,imagenes,5
6200,spam,71
6205,video,89
6207,audio,90
6209,audio,65
6214,imagenes,49
6215,spam,82
6216,video,15
6217,video,82
6220,video,8
6222,audio,53
6225,video,31
6226,video,68
6227,video,16
6228,video,78
6229,video,10
6230,video,48
6231,video,35
6233,imagenes,13
6234,spam,79
6237,spam,4
6238,imagenes,15
6239,spam,83
6241,video,55
6242,imagenes,73
6245,video,52
6246,video,22
6247,audio,9
6254,video,19
6257,audio,57
6258,video,9
6260,spam,78
6265,imagenes,3
6266,audio,57
6267,imagenes,1
6270,imagenes,71
6271,spam,12
6272,spam,28
6278,video,47
6279,video,63
6281,imagenes,65
6283,spam,66
6284,spam,75
6285,video,15
6286,spam,39
6287,imagenes,78
6288,video,88
6291,video,27
6292,imagenes,76
6293,video,16
6294,audio,88
6295,video,5
6296,video,10
6299,video,56
6302,audio,65
6305,spam,29
6308,spam,54
6311,video,56
6313,audio,45
6314,spam,81
6315,video,49
6316,spam,79
6317,spam,21
6318,spam,8
6320,video,57
6321,video,69
